epoch,accuracy,loss,val_accuracy,val_loss
0,0.687820315361023,0.7293887734413147,0.819269597530365,0.3458969295024872
1,0.7658161520957947,0.4508192539215088,0.8500762581825256,0.2814376950263977
2,0.7831214070320129,0.407323956489563,0.8610896468162537,0.2494194060564041
3,0.7975245714187622,0.37159493565559387,0.8782334923744202,0.2341243177652359
4,0.8066551685333252,0.3516005873680115,0.8726619482040405,0.22956286370754242
5,0.813156247138977,0.33676764369010925,0.8868769407272339,0.2133253514766693
6,0.8184354305267334,0.32395538687705994,0.8892647624015808,0.2065063863992691
7,0.8224818706512451,0.3144698739051819,0.8867964744567871,0.20261718332767487
8,0.8252885341644287,0.306155800819397,0.8918560147285461,0.19842025637626648
9,0.8280237913131714,0.2992783188819885,0.8873106837272644,0.19643758237361908
10,0.8297743797302246,0.29410719871520996,0.8949905633926392,0.18990783393383026
11,0.8314663171768188,0.2893502712249756,0.8896940350532532,0.18983589112758636
12,0.8337244987487793,0.28493016958236694,0.8981809616088867,0.18534636497497559
13,0.8346949815750122,0.2820993661880493,0.8954712152481079,0.18399745225906372
14,0.8360945582389832,0.27931132912635803,0.8980177640914917,0.18309202790260315
15,0.8368977308273315,0.2774122357368469,0.8985163569450378,0.18147727847099304
16,0.8374480605125427,0.27607038617134094,0.899504542350769,0.18082785606384277
17,0.8383818864822388,0.2752573490142822,0.8984023332595825,0.18111994862556458
18,0.8386169075965881,0.27438652515411377,0.8985655307769775,0.1807318776845932
19,0.837725818157196,0.2750176191329956,0.8978992700576782,0.18874144554138184
20,0.8309112787246704,0.2865036129951477,0.8859200477600098,0.1877000629901886
21,0.8346588015556335,0.2777671217918396,0.8942661285400391,0.18059080839157104
22,0.8384199738502502,0.2708027958869934,0.8948698043823242,0.1767340749502182
23,0.8390055894851685,0.27003681659698486,0.891042172908783,0.17740187048912048
24,0.8426600694656372,0.2624010145664215,0.8943533301353455,0.17259368300437927
25,0.8450592756271362,0.257991224527359,0.8980356454849243,0.1703142672777176
26,0.846682071685791,0.2546747326850891,0.8998957872390747,0.16912773251533508
27,0.8485807180404663,0.25130707025527954,0.9047496318817139,0.16639088094234467
28,0.8494022488594055,0.24807637929916382,0.8996722102165222,0.16784892976284027
29,0.8508055806159973,0.24580183625221252,0.9023350477218628,0.16686801612377167
30,0.8518112897872925,0.2435504049062729,0.9050112366676331,0.16243325173854828
31,0.8528133034706116,0.24108858406543732,0.9019079804420471,0.16166432201862335
32,0.8533584475517273,0.2395653873682022,0.9024311900138855,0.16282843053340912
33,0.8541019558906555,0.23782211542129517,0.9115777015686035,0.15835991501808167
34,0.8553078770637512,0.23523344099521637,0.9078841805458069,0.15897054970264435
35,0.8557374477386475,0.23441219329833984,0.8989456295967102,0.16114173829555511
36,0.8569391369819641,0.23236168920993805,0.9003764986991882,0.15846188366413116
37,0.8574791550636292,0.2313944697380066,0.9082486629486084,0.15647459030151367
38,0.8578842878341675,0.23017404973506927,0.9085593819618225,0.15507444739341736
39,0.8591757416725159,0.22817623615264893,0.9099835753440857,0.15407879650592804
40,0.8598609566688538,0.22660286724567413,0.9068557620048523,0.1532842516899109
41,0.8603830933570862,0.2252466231584549,0.909098207950592,0.153071790933609
42,0.8613037467002869,0.22401343286037445,0.9096258878707886,0.15180492401123047
43,0.8612727522850037,0.22354494035243988,0.9060397148132324,0.15336957573890686
44,0.8619931936264038,0.22223801910877228,0.9107303619384766,0.1510663777589798
45,0.862732470035553,0.22108536958694458,0.9099522829055786,0.15093696117401123
46,0.863206684589386,0.2201584428548813,0.9117319583892822,0.15031960606575012
47,0.8632381558418274,0.21900394558906555,0.9108935594558716,0.14903664588928223
48,0.8641447424888611,0.21809427440166473,0.9073476195335388,0.14943234622478485
49,0.864423930644989,0.217707097530365,0.9085996747016907,0.1494082808494568
50,0.8645719289779663,0.21699795126914978,0.9109136462211609,0.14805272221565247
51,0.8652618527412415,0.2162310630083084,0.9098114371299744,0.14831559360027313
52,0.865101158618927,0.21612463891506195,0.9126530885696411,0.1478605568408966
53,0.865341305732727,0.21533985435962677,0.9120583534240723,0.14752918481826782
54,0.8654677271842957,0.2151883840560913,0.9117610454559326,0.14770399034023285
55,0.8657712936401367,0.21514835953712463,0.9118347764015198,0.14756661653518677
56,0.8658432364463806,0.21454393863677979,0.9116536974906921,0.14742815494537354
57,0.8656448721885681,0.21478702127933502,0.9114413261413574,0.14745140075683594
58,0.8659254312515259,0.21449875831604004,0.9113339781761169,0.14735567569732666
59,0.8649498224258423,0.21623173356056213,0.8920460343360901,0.16153022646903992
60,0.8565458059310913,0.22971363365650177,0.8995425701141357,0.15663175284862518
61,0.8584406971931458,0.22687621414661407,0.9066411256790161,0.15604500472545624
62,0.8591874837875366,0.2257232964038849,0.9008862376213074,0.15653842687606812
63,0.8600466251373291,0.22433675825595856,0.9101020693778992,0.15056796371936798
64,0.8603431582450867,0.2231665700674057,0.9070904850959778,0.15161161124706268
65,0.8611689209938049,0.22173617780208588,0.9104776978492737,0.15453295409679413
66,0.8606303334236145,0.22181817889213562,0.903770387172699,0.1522541493177414
67,0.8611077666282654,0.22084417939186096,0.9055858254432678,0.15071968734264374
68,0.8620035648345947,0.21940256655216217,0.9028894901275635,0.15278086066246033
69,0.8617836236953735,0.21930336952209473,0.9070703983306885,0.15007375180721283
70,0.863005518913269,0.217237651348114,0.906714916229248,0.15009531378746033
71,0.863190233707428,0.21696346998214722,0.9122193455696106,0.14734363555908203
72,0.8630069494247437,0.2163892686367035,0.909981369972229,0.1466776430606842
