epoch,accuracy,loss,val_accuracy,val_loss
0,0.5869794487953186,1.0065375566482544,0.7411178350448608,0.6311706304550171
1,0.6557321548461914,0.7755563259124756,0.7691946625709534,0.5168496966362
2,0.6749383807182312,0.7041113376617432,0.7743436098098755,0.4929702579975128
3,0.6835829615592957,0.6719967126846313,0.7738696336746216,0.4756969213485718
4,0.6874823570251465,0.6500450372695923,0.7785066366195679,0.4615301489830017
5,0.6895145773887634,0.6322514414787292,0.7810129523277283,0.4454613924026489
6,0.6909245848655701,0.6185064315795898,0.7822649478912354,0.4385336935520172
7,0.69142746925354,0.6067622900009155,0.7837003469467163,0.4272949695587158
8,0.6915463209152222,0.5962076187133789,0.7790454626083374,0.42381155490875244
9,0.6930072903633118,0.5875928401947021,0.7857147455215454,0.4166560769081116
10,0.6933535933494568,0.5798830986022949,0.7830631136894226,0.4122353792190552
11,0.6937111616134644,0.5738575458526611,0.7839529514312744,0.4073535203933716
12,0.6946890354156494,0.5681877136230469,0.7866851091384888,0.40323418378829956
13,0.6949390769004822,0.563072919845581,0.7809368968009949,0.4026693105697632
14,0.6950098276138306,0.5590886473655701,0.785180389881134,0.39763081073760986
15,0.6962377429008484,0.5557251572608948,0.7861753106117249,0.39697304368019104
16,0.6962863802909851,0.5533532500267029,0.7852452397346497,0.394829660654068
17,0.6968443989753723,0.5516424179077148,0.7849546074867249,0.39414459466934204
18,0.6968656182289124,0.5507047772407532,0.7852340936660767,0.393840491771698
19,0.6967048048973083,0.550788402557373,0.7768611311912537,0.40794888138771057
20,0.6897745132446289,0.5752536654472351,0.7850618958473206,0.4044223725795746
21,0.6902023553848267,0.5704883933067322,0.7832978963851929,0.4039158225059509
22,0.690629780292511,0.5660411715507507,0.7839462757110596,0.3965095281600952
23,0.6903391480445862,0.5623409152030945,0.7764564156532288,0.400577187538147
24,0.690254271030426,0.559334397315979,0.7811895608901978,0.3943692445755005
25,0.6903259754180908,0.5549826622009277,0.7810867428779602,0.39393341541290283
26,0.6896306276321411,0.5518933534622192,0.7827635407447815,0.3890466094017029
27,0.6902052164077759,0.5481395125389099,0.784464955329895,0.3857739269733429
28,0.6902155876159668,0.5460371971130371,0.7807714939117432,0.38361096382141113
29,0.6902108788490295,0.5422784686088562,0.7800023555755615,0.3808894753456116
30,0.6900764107704163,0.539714515209198,0.7837159633636475,0.37923339009284973
31,0.6904703378677368,0.5367680191993713,0.7770422101020813,0.3812878727912903
32,0.6903570890426636,0.5348616242408752,0.7789984941482544,0.37772178649902344
33,0.6906033754348755,0.531856119632721,0.7827747464179993,0.3737611770629883
34,0.6908642053604126,0.5297209024429321,0.7848427891731262,0.37091517448425293
35,0.6912062168121338,0.5273001194000244,0.7783993482589722,0.37053921818733215
36,0.6910335421562195,0.524886429309845,0.7826159596443176,0.36878177523612976
37,0.6915373802185059,0.5225791931152344,0.7780147790908813,0.367045521736145
38,0.6918261051177979,0.5202457904815674,0.7823991179466248,0.3634156584739685
39,0.6919558048248291,0.5181319117546082,0.7807602882385254,0.36302119493484497
40,0.6926799416542053,0.515996515750885,0.778005838394165,0.3623424172401428
41,0.6923515796661377,0.5138096809387207,0.7792645692825317,0.3613497018814087
42,0.6928346753120422,0.5119061470031738,0.7786072492599487,0.3602084815502167
43,0.6929219365119934,0.5098665952682495,0.7800314426422119,0.35747087001800537
44,0.6937649250030518,0.5078646540641785,0.7776190638542175,0.3561607301235199
45,0.6939588189125061,0.5066061615943909,0.7794210910797119,0.3561755418777466
46,0.6945352554321289,0.5043569803237915,0.7810665965080261,0.3532664179801941
47,0.6943399906158447,0.5027974843978882,0.782765805721283,0.3527126610279083
48,0.6945881247520447,0.501159131526947,0.7805992960929871,0.3513610064983368
49,0.6944031715393066,0.5004746913909912,0.7792869210243225,0.35141727328300476
