epoch,accuracy,loss,val_accuracy,val_loss
0,0.5824297070503235,1.0143601894378662,0.7387859225273132,0.6282696723937988
1,0.6550348997116089,0.7786459922790527,0.7672830820083618,0.524942934513092
2,0.6745942831039429,0.7065860033035278,0.77313631772995,0.493193119764328
3,0.6825016140937805,0.6747165322303772,0.7763804197311401,0.47475770115852356
4,0.6869873404502869,0.6523443460464478,0.7712023854255676,0.46173521876335144
5,0.6886590123176575,0.6344466209411621,0.7828060388565063,0.4492775797843933
6,0.6897571086883545,0.6212043762207031,0.7823320627212524,0.44250309467315674
7,0.6911730766296387,0.6089186072349548,0.7803019881248474,0.43284785747528076
8,0.6916858553886414,0.5983967185020447,0.783807635307312,0.4234374463558197
9,0.6918929219245911,0.5900006890296936,0.7811359167098999,0.4206046164035797
10,0.692693829536438,0.5831195712089539,0.7854039669036865,0.41252726316452026
11,0.6933943033218384,0.5757736563682556,0.7849657535552979,0.40864723920822144
12,0.6938287019729614,0.570131778717041,0.7821487188339233,0.40619030594825745
13,0.6945031881332397,0.5649433135986328,0.7855627536773682,0.4010881781578064
14,0.6948192119598389,0.5610278248786926,0.7840580344200134,0.39848023653030396
15,0.6948546171188354,0.5573174357414246,0.7844180464744568,0.3968318700790405
16,0.6954541206359863,0.5551192164421082,0.785721480846405,0.3951599895954132
17,0.6959673166275024,0.5529180765151978,0.7845723032951355,0.39445385336875916
18,0.6961163878440857,0.5525965094566345,0.7848227024078369,0.39431032538414
19,0.6955012679100037,0.5526983737945557,0.7771025896072388,0.40641364455223083
20,0.689204752445221,0.5764609575271606,0.7825176119804382,0.4088422954082489
21,0.6894721984863281,0.571777880191803,0.7841005325317383,0.4029005765914917
22,0.6893283724784851,0.567728579044342,0.7803958654403687,0.40054818987846375
23,0.6893962621688843,0.5635809898376465,0.7787682414054871,0.3987515866756439
24,0.6895462870597839,0.5604188442230225,0.7890751361846924,0.39190784096717834
25,0.6895722150802612,0.5567901730537415,0.7783769369125366,0.3915977478027344
26,0.6894099712371826,0.5532498955726624,0.7832934260368347,0.38851070404052734
27,0.6895533204078674,0.5496705770492554,0.7841362953186035,0.3859546482563019
28,0.6892882585525513,0.5466906428337097,0.7750903964042664,0.3816803991794586
29,0.6893802285194397,0.5431003570556641,0.7801007628440857,0.38008224964141846
30,0.6897915601730347,0.5401590466499329,0.7831056118011475,0.37871330976486206
31,0.6892580389976501,0.5376597046852112,0.782776951789856,0.3776163160800934
32,0.6894986033439636,0.5350928902626038,0.7830519676208496,0.37528422474861145
33,0.6895278692245483,0.5322603583335876,0.7820034027099609,0.3710553050041199
34,0.6899396181106567,0.5293269157409668,0.778499960899353,0.3714262843132019
35,0.6901382207870483,0.5266848206520081,0.7756850719451904,0.3690761923789978
36,0.6906033158302307,0.5243735909461975,0.7826137542724609,0.36629509925842285
37,0.6903585195541382,0.5226948857307434,0.7850127220153809,0.3648349940776825
38,0.6901000142097473,0.5196290612220764,0.7829938530921936,0.36053818464279175
39,0.691002368927002,0.5170994997024536,0.7820659875869751,0.3618674874305725
40,0.6909410357475281,0.5154549479484558,0.7810733318328857,0.359462171792984
41,0.6915146112442017,0.5133991241455078,0.7821419835090637,0.357624888420105
42,0.6913419961929321,0.5111516118049622,0.7788465023040771,0.3578662872314453
43,0.6919481158256531,0.5093868970870972,0.7816792130470276,0.35622143745422363
44,0.6922556161880493,0.5074121952056885,0.7794568538665771,0.3534163534641266
45,0.692907989025116,0.5057303309440613,0.7762082815170288,0.35304656624794006
46,0.6924211978912354,0.5034314393997192,0.7815517783164978,0.3509006202220917
47,0.6932848691940308,0.50232994556427,0.7852028012275696,0.3497632145881653
48,0.6926617622375488,0.5008463859558105,0.7821062207221985,0.34866511821746826
49,0.6937848329544067,0.49926164746284485,0.7816300392150879,0.3488766551017761
50,0.6935036778450012,0.49801692366600037,0.7840133309364319,0.34709402918815613
51,0.6935466527938843,0.4970988929271698,0.7829781770706177,0.3465895652770996
52,0.6945447325706482,0.4962163269519806,0.7822068333625793,0.34646013379096985
53,0.6942607760429382,0.4946991801261902,0.7814310193061829,0.34547916054725647
54,0.6944659352302551,0.4942333698272705,0.7819966673851013,0.345483660697937
55,0.6944225430488586,0.49437159299850464,0.7830296158790588,0.3448787033557892
56,0.6949970722198486,0.49348095059394836,0.7831883430480957,0.3445606827735901
57,0.6954140067100525,0.4928319752216339,0.7829915881156921,0.34450915455818176
58,0.6948630809783936,0.4928275942802429,0.7830385565757751,0.34451693296432495
59,0.6940532326698303,0.4956871271133423,0.7833538055419922,0.3600550591945648
60,0.6871911287307739,0.5214208364486694,0.7741423845291138,0.3638412356376648
61,0.687140166759491,0.5208711624145508,0.7819228768348694,0.36094650626182556
62,0.6872604489326477,0.5202838778495789,0.7714415788650513,0.3601234257221222
63,0.6869387626647949,0.5205373764038086,0.7741446495056152,0.36305978894233704
64,0.6868449449539185,0.5191991925239563,0.7735499143600464,0.3611096739768982
65,0.6873449087142944,0.5179830193519592,0.7819162011146545,0.36008647084236145
66,0.6874821782112122,0.5171510577201843,0.7805590629577637,0.35972532629966736
67,0.6876934766769409,0.5164328813552856,0.777500569820404,0.3586374521255493
68,0.6871015429496765,0.5157631039619446,0.7858242988586426,0.353485643863678
69,0.6869581341743469,0.5141356587409973,0.7825444340705872,0.3559018075466156
70,0.6876599788665771,0.5133655667304993,0.7747304439544678,0.3533666431903839
71,0.6874336004257202,0.5131136178970337,0.7872820496559143,0.35182762145996094
72,0.6875514984130859,0.5116850137710571,0.7835661768913269,0.3518593907356262
73,0.6873434782028198,0.5106934905052185,0.7760830521583557,0.3547288179397583
74,0.6877967715263367,0.5093964338302612,0.7834432125091553,0.34962594509124756
75,0.6875647306442261,0.508317768573761,0.782913327217102,0.35075122117996216
76,0.6874557733535767,0.507989764213562,0.7738361358642578,0.3512595295906067
77,0.6877840161323547,0.5062916278839111,0.7782160043716431,0.3495084047317505
